13	23	23	32	33	71	100
46	50	49	6	79	49	25
50	50	50	50	50	50	19
37	37	37	37	37	37	31
56	56	56	56	56	56	14
4	21	31	33	41	64	96
70	70	70	70	70	70	76
69	64	52	33	2	39	45
64	32	22	34	21	24	19
8	60	81	53	42	92	83
40	47	53	75	82	83	96
69	59	4	44	33	87	78
73	73	73	60	10	46	44
16	18	31	52	56	75	92
48	48	48	48	48	48	21
7	33	33	33	33	33	33
27	27	27	27	27	27	95
57	27	16	30	45	77	32
35	35	35	73	35	2	1
49	49	49	68	43	73	27
88	38	67	11	4	36	24
60	58	97	55	41	94	25
26	26	26	26	26	26	97
6	14	15	55	68	72	83
50	50	50	50	50	50	100
30	30	30	30	30	30	78
21	22	35	35	35	46	69
24	24	24	24	24	24	66
1	36	56	79	85	90	97
90	90	90	90	90	90	13
74	74	74	74	74	74	28
5	25	24	96	24	30	43
28	33	38	76	98	63	15
84	84	84	84	84	84	50
68	68	68	68	68	68	9
93	93	93	56	56	97	35
18	18	18	30	13	96	51
13	91	91	91	91	91	91
21	26	30	54	68	72	90
7	52	35	61	31	69	79
7	13	19	36	51	56	78
25	25	25	25	25	25	94
61	65	77	88	92	92	93
18	66	89	89	89	94	95
40	40	40	40	40	40	57
98	98	98	98	98	98	40
56	13	79	52	7	21	100
87	84	71	25	18	100	17
33	56	56	56	56	56	56
24	41	45	45	45	74	87
2	27	66	67	86	96	97
85	85	85	92	11	54	5
43	50	63	36	38	83	77
59	61	23	49	94	46	52
49	49	49	49	49	49	18
17	17	17	81	57	21	43
37	37	37	30	75	25	77
22	54	54	54	54	54	54
88	88	88	88	88	88	92
43	43	43	38	23	53	64
4	37	37	46	53	71	82
88	88	88	63	21	91	44
11	35	31	31	21	61	94
64	74	97	52	2	9	21
6	26	85	89	93	95	97
8	9	58	75	99	60	14
24	24	24	24	24	24	87
12	67	67	67	67	67	67
68	68	68	76	10	3	37
19	19	19	7	46	32	20
96	96	96	64	38	37	1
26	26	26	26	26	26	77
33	33	33	75	68	16	65
66	66	66	15	74	63	11
32	32	32	62	80	83	86
31	31	31	31	31	31	56
28	28	28	28	28	28	68
92	92	92	16	11	66	5
66	66	66	81	13	46	98
16	16	16	12	96	13	6
62	24	18	16	37	81	14
37	99	39	25	13	93	94
42	42	42	42	42	42	9
39	10	16	15	18	6	78
27	27	27	27	27	27	66
87	59	66	48	76	87	90
5	41	60	62	80	87	93
85	59	82	97	34	46	7
61	31	28	65	15	39	58
41	41	41	83	75	81	88
16	16	16	16	16	16	60
4	4	4	4	4	4	19
91	53	22	8	31	30	37
11	25	31	34	42	80	83
7	15	29	47	55	89	90
62	62	62	31	68	71	32
23	23	23	23	23	23	82
14	33	48	50	54	59	60
35	83	83	83	83	83	83
16	27	31	37	41	91	91
8	25	25	25	28	56	72
64	64	64	27	92	24	79
72	72	72	72	72	72	100
90	65	84	11	84	2	11
93	83	4	90	64	5	53
8	100	86	81	89	4	11
30	31	31	31	81	90	93
5	12	32	43	61	68	86
71	95	21	95	82	7	100
74	74	74	81	52	78	65
66	89	89	89	89	89	89
98	67	95	52	65	2	77
39	39	39	39	39	39	76
62	97	28	34	69	100	23
23	23	38	43	52	56	79
49	65	75	40	21	51	18
84	84	84	84	84	84	36
20	20	20	20	20	20	100
44	44	44	44	44	44	89
7	27	39	40	47	86	100
10	24	37	37	76	86	89
15	15	15	15	15	15	53
94	94	94	94	94	94	93
30	30	30	30	30	30	32
10	30	55	68	75	78	95
68	96	96	96	96	96	96
32	32	32	32	32	32	59
8	10	26	31	72	95	96
39	39	39	51	57	58	86
24	30	48	55	71	88	91
27	27	27	34	60	79	61
94	95	95	95	95	95	95
9	9	9	9	9	9	65
22	47	90	25	81	30	59
32	32	32	32	32	32	18
17	24	24	24	76	86	95
91	91	91	28	95	16	81
80	7	23	23	8	5	69
88	88	88	77	27	64	55
30	30	30	30	30	30	54
26	56	56	56	56	56	56
38	38	38	95	97	47	57
25	8	55	68	34	53	79
69	69	69	69	69	69	80
75	75	75	61	26	32	97
58	58	58	58	58	58	74
31	16	37	65	51	62	51
13	13	13	13	13	13	95
21	48	55	59	69	74	100
5	26	54	54	73	75	88
10	54	58	58	58	92	95
1	1	1	1	1	1	55
1	2	7	14	15	23	50
25	29	42	90	94	94	94
4	13	19	20	43	95	100
6	77	54	96	9	16	15
31	74	74	74	74	74	74
34	34	34	34	34	34	49
29	29	29	3	49	25	37
59	59	59	11	66	63	75
72	72	72	72	72	72	71
72	80	2	100	39	71	39
20	20	20	20	20	20	17
4	44	58	72	76	77	93
15	15	15	15	15	15	60
3	93	43	42	94	40	22
8	32	32	32	61	83	99
23	24	24	24	29	92	95
98	75	25	43	54	78	78
31	31	31	31	31	31	64
10	10	10	43	81	16	60
25	2	9	69	12	7	38
96	96	96	96	96	96	12
15	17	36	39	53	79	98
59	26	95	11	31	51	73
13	13	13	63	35	42	84
20	31	41	71	72	83	90
17	32	42	56	58	93	97
15	19	42	50	95	95	95
48	48	48	2	77	91	42
5	9	23	25	54	70	78
77	75	99	49	36	23	47
20	20	20	20	20	20	73
16	22	64	85	85	85	96
66	24	50	79	6	91	31
54	73	73	73	73	73	73
28	28	28	28	44	46	91
65	65	65	72	83	41	13
38	38	38	38	38	38	93
77	77	77	77	77	77	49
42	42	42	42	42	42	69
71	71	71	71	71	71	64
39	39	39	39	39	39	56
30	39	43	49	63	80	87
94	94	94	94	94	94	55
98	98	98	98	98	98	63
83	26	43	96	45	24	95
44	41	22	97	14	62	69
47	47	47	94	35	15	4
54	54	54	54	54	54	100
80	71	45	54	14	41	97
61	61	61	61	61	61	93
33	33	33	41	98	27	44
37	37	37	37	37	37	54
95	95	95	31	72	21	7
30	30	30	31	43	45	96
34	93	11	40	3	70	76
5	5	5	36	66	74	87
21	21	21	21	21	21	83
4	4	4	4	4	4	80
39	43	49	50	52	63	89
91	91	91	91	91	91	19
42	42	42	42	42	42	38
9	26	30	35	61	73	97
14	51	37	12	81	83	79
1	9	63	65	72	89	92
66	66	66	66	66	66	81
17	17	49	64	79	94	95
17	17	17	10	35	9	12
88	88	88	78	17	63	82
16	16	16	16	16	16	70
67	67	67	67	67	67	76
6	16	33	87	96	9	11
31	38	38	38	40	86	92
67	68	81	81	81	90	97
16	16	16	86	24	62	49
19	23	42	63	70	71	91
21	21	21	21	21	21	75
7	19	35	71	72	89	98
67	67	67	67	67	67	48
27	27	27	64	68	84	89
19	19	19	19	19	19	33
51	87	7	87	38	80	13
9	38	56	62	62	79	87
47	47	47	47	47	47	92
28	28	28	28	28	28	29
32	32	32	32	32	32	35
48	35	56	78	13	28	48
28	28	28	47	64	70	78
40	40	40	40	40	40	72
4	31	37	43	45	58	62
51	71	71	71	71	71	71
5	35	52	53	70	83	84
41	97	97	97	97	97	97
42	15	47	20	24	47	100
43	58	58	58	58	58	58
38	42	42	42	42	56	85
9	33	34	46	80	86	92
2	7	18	41	64	87	88
12	12	12	70	11	4	73
3	13	38	39	59	69	91
85	85	85	85	85	85	22
81	81	81	81	81	81	89
70	70	70	16	10	66	98
67	72	32	7	83	89	57
50	69	35	93	87	48	20
58	41	30	4	48	63	42
50	93	77	67	52	31	18
85	85	85	85	85	85	88
41	75	8	99	74	98	54
2	2	2	2	2	2	92
17	17	17	17	17	17	7
3	5	13	55	60	60	60
8	8	8	8	8	8	30
17	68	32	73	13	40	69
100	100	100	100	100	100	63
54	7	38	15	45	41	28
16	16	16	16	16	16	98
14	14	32	44	44	44	82
57	63	57	8	76	9	83
56	12	100	25	26	13	26
69	69	69	49	4	68	4
1	9	10	25	66	73	93
10	34	54	63	78	86	92
21	21	21	21	21	21	50
87	95	85	37	34	90	85
27	27	27	27	27	27	68
50	50	50	50	50	50	90
40	40	40	40	40	40	73
17	24	35	70	73	73	79
98	66	64	68	59	94	93
4	16	65	43	55	61	55
4	4	4	20	58	65	77
13	35	56	61	72	74	98
89	89	89	42	12	30	69
96	12	18	20	86	65	48
88	69	19	85	82	65	92
4	5	32	32	32	70	81
65	65	65	4	44	81	85
16	16	16	16	16	16	34
38	92	10	19	31	20	67
13	54	65	75	86	97	99
86	86	86	86	86	86	50
4	21	22	51	51	51	57
40	40	40	40	40	40	100
93	93	93	46	53	50	88
32	36	38	56	65	72	77
8	30	33	51	60	84	89
11	11	11	11	11	11	42
59	83	83	83	83	83	83
20	20	20	20	20	20	98
15	15	15	15	15	15	98
25	25	25	25	25	25	35
17	22	22	25	50	60	96
5	11	12	18	79	85	85
93	93	93	61	21	34	70
9	31	51	82	84	84	84
78	78	78	78	78	78	60
77	4	100	20	17	83	47
15	22	26	36	39	86	94
2	51	52	74	82	94	100
1	20	25	31	32	40	85
10	52	52	52	52	52	52
52	52	52	52	52	52	78
89	89	89	89	89	89	20
83	59	28	28	42	62	33
38	38	38	38	38	38	42
51	62	71	72	92	95	98
85	96	81	47	67	45	67
9	28	77	25	15	20	28
14	14	14	14	14	14	25
7	7	7	7	7	7	16
91	77	23	18	78	46	21
63	63	63	63	63	63	76
5	7	12	35	68	71	78
5	6	31	56	71	74	79
4	95	95	95	95	95	95
76	76	76	76	76	76	98
10	36	83	60	94	94	95
1	13	55	69	81	82	84
55	37	33	68	54	25	65
36	72	72	72	72	72	72
79	2	62	29	98	78	55
89	78	21	64	51	12	16
73	73	73	73	73	73	20
52	52	52	52	52	52	14
3	23	30	43	66	69	82
45	56	56	77	79	79	79
63	63	63	63	63	63	23
95	54	76	59	80	9	48
37	59	54	1	92	69	90
59	59	59	59	59	59	28
26	26	26	26	26	26	95
80	84	24	73	31	39	23
89	89	89	55	34	32	90
11	17	22	26	67	67	74
33	37	64	26	35	54	47
100	100	100	100	100	100	69
43	43	43	9	45	20	34
88	88	88	88	88	88	29
35	35	49	20	23	38	48
50	50	50	50	50	50	58
91	43	26	18	27	6	11
74	3	51	67	87	77	100
65	53	44	46	66	32	46
95	95	95	95	95	95	65
44	99	3	69	76	62	92
22	22	22	22	22	22	3
54	54	54	54	54	54	23
88	88	88	19	44	39	75
51	51	51	51	51	51	100
12	77	5	29	48	86	30
22	22	22	22	22	22	64
71	71	71	35	15	93	37
9	51	52	57	73	91	99
82	82	82	33	74	43	88
11	54	92	8	96	63	83
53	53	53	53	53	53	49
30	54	54	54	54	54	54
21	26	95	2	96	47	8
70	70	70	12	94	6	100
52	81	30	39	43	90	16
16	16	16	16	16	16	53
65	65	65	65	65	65	25
38	38	38	38	38	38	34
5	13	27	45	51	60	68
31	14	27	53	24	13	91
2	11	16	20	48	63	76
60	60	60	60	60	60	12
86	3	46	42	4	18	75
11	32	36	37	48	88	91
86	86	86	60	80	1	93
43	43	43	93	20	50	30
97	97	97	97	97	97	62
4	29	37	37	37	70	89
53	53	53	53	53	53	49
5	40	42	44	67	99	99
87	14	61	59	77	75	65
35	38	38	38	38	38	38
73	73	73	73	73	73	29
56	56	56	36	11	85	20
33	73	56	88	98	73	62
92	92	92	92	92	92	4
85	70	33	86	97	60	23
32	32	32	32	32	32	15
10	16	23	38	71	76	78
64	64	64	64	64	64	47
32	32	32	32	32	32	100
49	75	71	19	25	81	23
44	44	44	44	44	44	72
78	95	14	88	17	96	95
56	56	56	56	56	56	63
64	64	64	67	4	37	40
5	52	64	93	93	93	94
80	80	80	80	80	80	83
5	15	33	40	42	95	100
20	20	20	20	20	20	41
1	95	77	13	75	56	21
64	64	64	64	64	64	71
29	29	29	63	57	3	75
53	53	53	53	53	53	15
15	42	78	15	90	2	76
1	7	14	55	56	66	76
40	40	40	40	40	40	80
19	12	80	12	76	92	96
90	90	90	90	90	90	66
59	27	17	12	24	50	69
98	98	98	98	98	98	49
96	96	96	96	96	96	95
79	39	11	80	89	91	12
6	15	15	15	16	41	77
39	50	55	55	55	83	99
32	48	58	62	64	81	89
26	28	72	43	79	75	59
90	51	69	38	53	87	27
86	86	86	74	62	22	20
19	99	99	99	99	99	99
91	91	91	28	17	22	93
72	72	72	72	72	72	56
72	84	84	84	84	84	84
98	98	98	54	98	76	4
9	20	20	20	20	20	20
58	72	35	77	47	41	72
7	19	25	70	76	63	68
75	75	75	75	75	75	90
60	60	60	12	37	46	35
22	22	22	47	40	91	88
36	36	36	53	64	72	83
11	11	11	11	11	11	49
2	59	49	69	43	30	20
14	14	14	14	14	14	30
6	6	6	6	6	6	100
7	14	18	41	46	63	90
13	13	13	13	13	13	48
47	47	47	47	47	47	81
80	80	80	80	80	80	81
6	6	6	6	6	6	24
48	48	48	48	48	48	72
96	96	96	25	43	13	98
39	39	39	39	39	39	83
26	28	35	38	40	75	80
25	31	23	82	5	88	67
14	14	14	14	14	14	75
54	54	54	54	54	54	66
6	40	45	47	64	89	91
7	7	7	7	7	7	57
18	85	24	70	76	13	10
92	91	62	34	42	36	14
11	11	11	11	11	11	38
23	25	47	58	59	59	78
92	33	86	88	60	45	66
25	25	25	25	25	25	25
55	55	55	68	26	20	68
4	32	35	56	76	86	99
63	81	81	81	81	81	81
19	38	80	3	96	79	38
34	34	34	34	34	34	52
39	39	7	53	74	97	47
7	50	61	67	68	78	91
60	60	60	60	60	60	77
1	90	80	17	1	49	72
34	34	34	34	34	34	36
29	29	29	29	29	29	87
93	39	85	65	50	70	52
4	34	85	81	90	6	3
93	14	23	67	28	44	11
25	25	25	83	100	42	98
1	1	1	1	1	1	67
24	97	97	97	97	97	97
89	89	89	6	23	37	17
20	99	47	24	16	94	11
30	95	82	37	8	10	96
32	44	46	47	47	52	100
1	16	23	28	72	82	83
24	24	24	5	90	77	27
47	53	65	65	65	92	99
16	16	16	45	81	4	58
1	31	51	74	77	77	85
1	1	1	37	71	76	91
27	74	74	74	74	74	74
24	28	19	83	1	17	81
74	74	74	74	74	74	1
60	60	60	60	60	60	64
2	12	22	26	51	57	58
47	64	67	75	84	93	98
39	58	63	68	70	88	89
19	30	96	95	10	34	61
7	6	34	43	74	76	11
41	94	77	73	49	82	28
15	9	27	58	17	78	18
23	92	67	36	54	98	66
24	24	24	24	24	24	36
85	14	2	29	32	98	68
45	80	52	4	75	2	28
89	63	29	47	25	9	58
2	2	2	2	2	2	67
17	17	17	17	17	17	20
75	91	41	18	68	94	34
76	87	87	87	87	87	87
91	91	91	91	91	91	48
71	30	89	8	58	3	54
47	47	47	47	47	47	83
56	56	56	56	56	56	62
36	41	52	58	58	58	82
3	12	19	38	50	63	80
97	25	81	90	16	77	12
88	88	88	88	88	88	98
37	37	37	77	47	71	64
88	88	88	35	14	73	41
26	26	26	26	26	26	51
21	29	35	53	72	73	79
30	30	30	30	30	30	72
9	13	28	48	53	77	81
74	74	74	48	74	45	33
13	13	13	58	30	51	26
59	59	59	59	59	59	70
1	1	41	44	51	62	83
20	32	33	35	55	66	71
39	39	39	16	97	80	42
68	68	68	97	38	10	89
67	67	67	67	67	67	59
85	65	18	43	30	34	99
6	6	6	34	93	97	98
4	4	4	4	4	4	64
21	21	21	21	21	21	16
29	29	47	53	61	76	89
54	54	54	54	54	54	35
63	42	43	48	38	44	41
1	1	11	39	39	39	96
54	54	54	54	54	54	78
59	14	97	1	19	22	62
4	4	19	27	36	17	44
97	24	55	59	66	64	29
73	90	90	90	90	90	90
28	28	28	28	28	28	81
62	87	62	47	66	25	10
10	30	89	94	62	71	31
12	44	89	8	17	2	69
28	28	28	57	61	40	57
21	24	33	48	63	87	92
92	96	63	54	68	90	28
30	8	42	55	18	21	31
20	31	35	56	62	70	87
68	68	68	21	64	44	89
87	87	87	87	87	87	16
23	96	96	96	96	96	96
9	41	68	76	76	76	85
81	70	19	99	6	41	88
7	27	71	72	99	99	100
33	33	33	32	9	29	52
13	13	13	13	13	13	67
55	1	66	49	95	56	67
43	43	43	43	43	43	97
2	10	40	57	74	74	74
9	9	9	9	9	9	78
60	59	65	50	59	7	83
51	51	51	51	51	51	80
63	63	63	63	63	63	83
31	40	40	40	40	40	40
91	69	55	93	62	34	46
10	10	10	10	10	10	17
50	50	50	51	8	26	15
11	11	11	8	63	66	27
95	95	95	95	95	95	10
16	22	23	26	35	57	61
90	90	90	90	90	90	11
19	20	20	20	22	55	61
48	33	91	67	13	28	31
46	67	67	67	67	67	67
60	60	60	60	60	60	4
1	1	1	59	67	50	60
75	75	75	75	75	75	69
97	16	49	33	64	78	77
26	58	79	89	89	92	99
60	60	60	60	60	60	42
60	60	60	60	60	60	56
26	26	26	26	26	26	93
68	22	48	85	38	60	98
8	73	73	73	73	73	73
87	87	87	87	87	87	65
9	10	25	39	41	72	77
50	91	8	89	23	5	52
49	28	67	32	27	81	100
30	30	30	30	30	30	83
1	1	1	1	1	1	48
76	76	76	76	76	76	50
98	98	98	98	98	98	45
6	17	30	39	59	77	95
65	65	65	65	65	65	5
81	81	81	81	81	81	52
6	6	6	65	83	83	88
78	78	78	78	78	78	47
5	5	5	5	5	5	10
1	25	26	35	35	35	43
54	45	10	12	85	73	15
20	20	20	20	20	20	15
85	85	85	85	85	85	61
34	55	37	56	27	67	73
47	66	75	78	90	90	90
40	40	40	29	39	59	61
3	17	17	17	42	56	56
87	87	57	47	1	14	76
38	38	38	38	38	38	79
46	5	81	19	22	79	72
79	79	79	79	79	79	14
47	63	87	86	43	22	47
30	48	66	66	66	66	95
71	71	71	71	71	71	3
24	36	82	87	99	30	25
10	10	10	10	10	10	33
72	14	10	82	3	44	82
37	74	8	77	99	61	15
40	40	40	40	40	40	42
78	78	78	78	78	78	47
17	19	19	19	28	38	70
18	18	18	26	30	38	77
76	76	76	76	76	76	64
50	50	50	32	59	26	69
9	32	58	99	68	100	83
4	4	4	4	26	46	85
65	65	65	65	65	65	38
35	34	82	54	74	70	26
41	41	41	41	41	41	46
76	76	76	76	76	76	83
43	43	43	43	43	43	22
66	41	61	92	72	12	76
96	96	96	53	14	96	67
62	94	22	89	44	81	13
2	10	46	63	72	90	98
67	88	11	32	26	29	30
47	9	94	84	97	77	4
91	100	83	56	77	75	6
72	72	72	27	62	83	66
14	14	14	14	14	14	55
55	96	87	88	79	76	5
38	68	69	14	50	59	47
2	2	2	2	2	2	74
53	96	54	98	50	38	35
29	43	8	8	73	99	78
5	20	37	75	88	95	100
2	6	21	31	37	72	81
68	68	68	68	68	68	83
83	83	83	83	83	83	85
95	25	37	47	60	58	38
29	29	29	29	29	29	79
47	47	47	87	4	28	99
58	58	58	58	58	58	60
2	21	33	33	35	56	58
59	59	59	88	35	88	22
10	23	36	43	60	63	67
60	60	60	22	61	85	81
86	48	70	23	42	8	31
3	22	55	78	10	43	89
69	69	69	69	69	69	18
75	75	75	75	75	75	100
1	8	34	40	72	82	89
7	85	85	85	85	85	85
58	50	10	86	81	1	5
17	20	39	43	45	66	87
39	39	39	39	39	39	25
15	91	30	86	56	51	87
66	33	2	79	21	5	54
18	10	93	63	66	10	86
17	89	89	89	89	89	89
85	85	85	64	26	47	55
56	56	56	63	27	20	44
92	92	92	63	59	23	87
35	62	92	75	12	25	14
33	33	33	33	33	33	76
91	91	91	91	91	91	99
23	23	23	23	23	23	76
35	35	35	35	35	35	82
75	99	99	99	99	99	99
7	26	34	54	72	72	72
35	14	97	82	49	43	15
72	72	72	72	72	72	86
9	87	81	38	8	73	100
91	69	84	75	11	76	90
8	22	28	31	54	57	97
6	51	87	83	52	88	44
36	31	80	19	22	22	51
63	63	63	63	63	63	92
7	7	48	48	48	64	75
3	46	59	66	72	75	88
11	11	11	62	15	94	49
17	57	11	52	26	71	68
72	100	100	100	100	100	100
10	13	27	41	52	89	94
65	65	65	65	65	65	87
2	2	2	2	2	2	22
47	47	47	47	47	47	21
9	72	5	75	56	100	30
23	23	23	20	94	34	58
83	58	36	6	52	98	51
21	21	21	5	86	100	17
9	12	30	46	74	80	84
91	91	91	91	91	91	48
73	97	33	29	57	35	97
4	92	17	6	57	15	52
1	19	19	52	65	79	94
43	43	43	69	4	81	26
1	1	1	36	59	86	95
50	99	99	99	99	99	99
98	98	98	98	98	98	52
69	69	69	56	10	7	46
91	91	91	91	91	91	11
26	26	26	26	26	26	75
32	67	67	67	67	67	67
44	56	9	31	26	50	21
15	27	43	51	60	66	82
4	28	34	34	65	87	95
1	1	1	13	25	98	100
23	13	79	69	86	87	55
32	32	32	11	92	27	42
12	34	21	96	89	26	14
41	41	41	41	41	41	87
52	5	90	73	59	60	88
63	63	63	88	50	27	57
79	79	79	79	79	79	12
4	32	43	73	73	73	87
32	32	32	32	32	32	16
7	40	40	40	54	77	86
82	82	82	82	82	82	12
19	43	67	78	87	87	87
58	27	99	78	49	53	85
87	87	87	87	87	87	87
49	49	49	49	49	49	50
98	98	98	25	85	87	57
43	83	83	83	83	83	83
29	29	29	78	99	99	35
14	36	37	42	44	61	63
55	82	75	93	32	70	99
61	38	11	97	86	32	38
5	5	5	5	5	5	88
1	22	29	63	70	79	83
100	79	70	89	24	56	21
75	75	75	75	75	75	26
98	88	97	60	16	2	73
2	2	2	2	2	2	82
7	7	35	35	35	46	53
12	33	46	53	68	85	98
94	1	44	76	80	77	88
33	47	78	21	50	40	25
93	93	93	93	93	93	12
12	26	28	67	80	98	100
1	20	45	50	35	25	53
15	20	26	38	83	95	98
19	19	19	19	19	19	57
65	65	65	65	65	65	41
36	36	36	36	36	36	42
89	51	57	53	29	88	85
26	26	26	26	26	26	48
81	91	94	96	100	100	100
93	93	93	93	93	93	47
33	33	33	33	33	33	52
35	63	63	63	63	63	63
62	62	62	62	62	62	96
24	29	42	72	79	83	99
19	70	11	22	62	51	17
14	88	63	54	5	99	26
53	53	53	53	53	53	10
33	44	99	32	61	71	33
88	88	88	65	63	8	10
26	39	39	39	39	39	39
90	90	90	65	82	92	97
68	68	68	40	47	60	48
29	29	29	71	57	21	96
83	83	83	59	51	22	81
96	96	96	25	40	35	15
68	68	68	68	68	68	87
29	29	29	29	29	29	23
61	61	61	39	52	6	59
17	17	17	17	17	17	45
55	21	39	27	80	56	21
68	9	74	49	93	49	78
2	4	10	44	45	75	96
61	61	61	61	61	61	86
18	23	30	44	46	52	74
30	50	50	50	50	50	50
12	21	63	71	95	95	95
59	13	4	93	40	65	66
33	42	51	77	85	85	85
39	39	39	87	68	48	100
3	24	34	68	77	84	94
90	90	90	51	3	85	38
71	71	71	71	71	71	30
63	63	63	63	63	63	77
5	5	5	44	58	73	98
91	12	9	16	62	8	60
60	60	60	60	60	60	43
55	53	90	31	77	11	15
97	97	97	12	24	3	24
22	53	59	64	72	74	100
72	72	72	32	55	1	13
28	28	28	28	28	28	97
91	34	94	41	26	85	72
48	48	48	86	70	38	57
24	24	24	24	24	24	10
21	21	21	95	62	35	56
17	77	41	98	74	7	59
80	80	80	80	80	80	64
75	75	75	78	33	17	29
11	70	70	70	70	70	70
3	92	9	96	75	70	49
1	1	1	4	55	71	93
32	34	38	65	66	68	86
15	15	15	52	85	1	53
4	4	4	4	4	4	59
2	22	27	68	72	84	90
11	11	11	11	11	11	95
15	15	15	15	15	15	22
32	69	76	2	60	97	76
75	46	58	86	85	25	11
9	50	88	28	23	39	58
83	83	83	83	83	83	44
80	75	10	44	65	65	42
12	18	45	65	82	88	97
8	51	9	59	73	31	33
14	14	14	14	14	14	29
60	81	81	81	81	81	81
72	92	78	29	24	94	27
75	75	75	76	11	73	89
23	23	23	23	23	23	11
75	75	75	75	75	75	81
44	54	56	65	76	82	97
79	79	79	79	79	79	71
86	22	80	31	69	38	81
22	35	35	35	48	62	88
89	89	89	89	89	89	72
51	2	69	16	75	46	13
23	63	63	63	63	63	63
68	27	36	69	11	13	51
62	62	62	62	62	62	31
37	37	37	37	37	37	22
69	48	81	77	75	23	41
5	5	5	5	5	5	58
5	5	8	17	29	66	78
9	28	28	28	62	65	97
39	98	26	83	23	57	14
61	61	61	61	61	61	58
86	67	12	37	54	52	90
12	33	89	72	63	72	3
32	32	32	32	32	32	84
13	94	13	59	96	17	68
9	9	9	9	9	9	47
42	42	42	42	42	42	59
9	11	33	80	80	80	92
88	37	7	41	77	51	22
28	98	98	98	98	98	98
16	16	16	16	16	16	35
41	53	37	80	91	76	46
9	18	22	37	69	92	92
3	3	3	3	3	3	94
47	47	47	49	46	38	34
98	5	18	59	26	23	96
86	86	86	86	86	86	88
19	19	19	19	19	19	14
20	27	38	79	53	62	66
62	62	62	62	62	62	35
55	55	55	55	55	55	100
9	45	60	99	100	100	100
8	8	8	8	8	8	12
10	10	10	88	79	2	80
79	82	47	22	59	52	57
54	55	59	64	83	87	91
3	43	48	49	54	54	54
75	22	83	54	15	30	92
19	19	19	39	44	70	70
9	20	56	56	56	96	100
70	70	70	2	84	28	42
11	31	51	75	85	85	85
13	13	13	13	13	13	35
50	76	83	40	44	55	8
28	35	38	45	60	68	94
38	38	38	38	38	38	68
96	96	96	96	96	96	20
39	86	86	86	86	86	86
71	100	12	95	29	64	25
88	31	24	25	82	75	33
20	40	43	55	63	68	83
14	23	27	31	39	84	93
23	30	42	67	67	67	99
48	48	48	8	14	100	79
42	42	42	42	42	42	80
87	87	87	87	87	87	95
52	52	52	52	52	52	73
5	9	29	51	77	88	90
71	71	71	20	89	58	54
89	89	89	89	89	89	81
70	70	70	70	70	70	51
94	94	94	74	75	43	54
92	92	92	92	92	92	61
70	94	98	59	77	55	100
75	75	75	15	90	35	62
32	97	22	13	50	81	62
47	47	47	83	99	16	58
80	21	10	28	65	36	74
80	76	45	53	89	44	37
61	80	80	80	80	80	80
38	38	38	38	38	38	61
2	2	2	53	48	86	85
10	24	47	60	64	70	99
60	60	60	60	60	60	6
3	3	3	3	3	3	18
8	8	8	91	88	1	32
71	71	71	72	34	55	95
29	29	29	29	29	29	60
18	56	68	77	77	77	85
50	16	10	55	12	56	50
47	82	82	82	82	82	82
75	75	75	75	75	75	72
9	34	37	40	42	78	97
38	74	74	74	78	87	95
25	63	1	74	94	7	84
19	19	19	19	19	19	31
40	40	40	72	78	9	10
13	18	59	32	5	23	51
5	5	5	76	64	23	34
10	14	34	38	66	84	97
55	55	55	55	55	55	68
63	63	63	63	63	63	64
11	15	30	60	66	74	100
51	51	14	30	56	27	33
54	54	54	91	92	93	23
76	83	57	36	99	29	90
58	10	67	95	51	44	15
15	15	15	15	15	15	81
82	82	82	82	82	82	33
35	35	35	35	35	35	77
40	30	46	73	8	31	74
92	92	92	92	92	92	35
44	17	74	76	69	53	97
63	63	63	63	63	63	88
63	13	83	75	49	82	65
96	75	70	20	90	9	90
66	66	66	66	66	66	23
46	46	46	46	46	46	28
40	21	30	66	26	47	46
2	35	6	69	21	55	91
16	16	16	16	16	16	10
11	17	17	17	58	80	96
4	25	68	76	88	95	100
1	2	11	40	49	84	85
13	21	50	53	53	82	84
44	46	75	74	15	91	53
10	91	91	91	91	91	91
83	97	97	97	97	97	97
18	18	18	21	49	59	99
64	30	53	10	33	75	5
19	29	34	63	71	74	87
13	85	65	50	50	22	22
8	17	25	45	61	83	91
30	49	49	49	49	49	49
18	18	18	45	29	72	6
17	46	38	3	42	8	100
60	10	30	96	79	75	4
31	31	31	96	11	14	75
71	71	71	71	71	71	26
46	11	16	2	64	50	95
53	53	53	53	53	53	58
6	38	43	30	28	66	84
45	45	45	45	45	45	93
77	12	90	82	84	25	20
71	39	21	88	14	54	33
30	30	30	16	48	1	8
83	75	42	44	22	63	16
1	15	24	35	47	59	100
47	81	23	95	29	54	64
72	31	57	48	32	6	40
27	40	58	66	82	94	99
18	21	23	32	51	51	51
57	57	57	40	64	66	91
7	14	23	25	34	53	63
6	49	52	58	58	68	92
40	40	40	81	8	19	26
3	23	40	40	40	70	86
5	78	43	42	7	56	13
6	33	37	63	64	74	98
66	66	66	66	66	66	95
72	42	9	7	58	15	35
61	10	57	43	16	24	84
15	58	63	64	77	85	97
8	8	8	8	8	8	2
74	74	74	55	43	35	29
91	63	81	98	19	84	17
77	93	43	2	8	32	32
13	55	11	94	69	89	8
7	10	22	55	61	76	94
66	66	66	66	66	66	35
19	19	19	80	77	52	86
